1,B,4
2,3,4
3,4,4
4,3,4
5,1,4
6,7,5
7,7,5
8,4,5
9,7,5
10,2,5
11,9,5
12,3,5
13,2,5
14,2,5
15,3,5
16,6,5
17,4,5
18,7,5
19,2,5
20,3,5
21,5,5
